"Ticker.symbol","date","GICS.Sector","Address.of.Headquarters","close","X","Accounts.Payable","Accounts.Receivable","Add.l.income.expense.items","After.Tax.ROE","Capital.Expenditures","Capital.Surplus","Cash.Ratio","Cash.and.Cash.Equivalents","Changes.in.Inventories","Common.Stocks","Cost.of.Revenue","Current.Ratio","Deferred.Asset.Charges","Deferred.Liability.Charges","Depreciation","Earnings.Before.Interest.and.Tax","Earnings.Before.Tax","Effect.of.Exchange.Rate","Equity.Earnings.Loss.Unconsolidated.Subsidiary","Fixed.Assets","Goodwill","Gross.Margin","Gross.Profit","Income.Tax","Intangible.Assets","Interest.Expense","Inventory","Investments","Liabilities","Long.Term.Debt","Long.Term.Investments","Minority.Interest","Misc..Stocks","Net.Borrowings","Net.Cash.Flow","Net.Cash.Flow.Operating","Net.Cash.Flows.Financing","Net.Cash.Flows.Investing","Net.Income","Net.Income.Adjustments","Net.Income.Applicable.to.Common.Shareholders","Net.Income.Cont..Operations","Net.Receivables","Non.Recurring.Items","Operating.Income","Operating.Margin","Other.Assets","Other.Current.Assets","Other.Current.Liabilities","Other.Equity","Other.Financing.Activities","Other.Investing.Activities","Other.Liabilities","Other.Operating.Activities","Other.Operating.Items","Pre.Tax.Margin","Pre.Tax.ROE","Profit.Margin","Quick.Ratio","Research.and.Development","Retained.Earnings","Sale.and.Purchase.of.Stock","Sales..General.and.Admin.","Short.Term.Debt...Current.Portion.of.Long.Term.Debt","Short.Term.Investments","Total.Assets","Total.Current.Assets","Total.Current.Liabilities","Total.Equity","Total.Liabilities","Total.Liabilities...Equity","Total.Revenue","Treasury.Stock","For.Year","Earnings.Per.Share","Estimated.Shares.Outstanding"
"AEE","2014-12-31","Utilities","St. Louis, Missouri",46.130001,46,8.42e+08,3.1e+07,5.7e+07,9,-1.785e+09,5.617e+09,0,5e+06,3e+06,2e+06,3.586e+09,75,0,4.149e+09,8.13e+08,1.311e+09,9.7e+08,0,0,1.7424e+10,4.11e+08,41,2.467e+09,3.77e+08,0,3.41e+08,5.24e+08,-8e+06,-7.2e+07,6.085e+09,5.49e+08,1.42e+08,0,5.47e+08,-2.5e+07,1.551e+09,1.41e+08,-1.717e+09,5.92e+08,4.13e+08,5.92e+08,5.93e+08,7.69e+08,0,1.254e+09,21,2.211e+09,3.96e+08,5.73e+08,-9e+06,-1e+07,7.6e+07,2.951e+09,-2.29e+08,7.45e+08,16,14,10,52,0,1.103e+09,-1.1e+07,4.68e+08,8.34e+08,0,2.2289e+10,1.694e+09,2.249e+09,6.713e+09,1.5576e+10,2.2289e+10,6.053e+09,0,2014,2.42,244628099.174
"AEE","2015-12-31","Utilities","St. Louis, Missouri",43.23,47,9.09e+08,8.3e+07,4.4e+07,9,-1.917e+09,5.616e+09,14,2.92e+08,-1.4e+07,2e+06,3.501e+09,92,0,4.476e+09,8.96e+08,1.303e+09,9.48e+08,0,0,1.8799e+10,4.11e+08,43,2.597e+09,3.63e+08,0,3.55e+08,5.38e+08,-2e+06,-9.1e+07,6.88e+09,5.56e+08,1.42e+08,0,6.64e+08,2.87e+08,2.017e+09,2.46e+08,-1.976e+09,6.36e+08,3.67e+08,6.36e+08,5.85e+08,7.25e+08,0,1.259e+09,21,1.957e+09,3.62e+08,4.88e+08,-3e+06,-1e+07,-5.7e+07,3.103e+09,1.4e+08,7.96e+08,16,14,10,66,0,1.331e+09,-1.2e+07,5.42e+08,6.96e+08,0,2.364e+10,1.917e+09,2.093e+09,6.946e+09,1.6694e+10,2.364e+10,6.098e+09,0,2015,2.6,244615384.615
"AEP","2012-12-31","Utilities","Columbus, Ohio",42.68,48,2.185e+09,-1.6e+07,1.54e+08,8,-3.025e+09,6.049e+09,10,3.55e+08,-2.24e+08,3.289e+09,6.395e+09,67,1.627e+09,1.0406e+10,1.918e+09,2.81e+09,1.822e+09,0,4.4e+07,3.8763e+10,9.1e+07,57,8.55e+09,6.04e+08,0,9.88e+08,1.519e+09,-1.8e+08,1.91e+08,1.5586e+10,2.074e+09,0,0,4.73e+08,5.8e+07,3.804e+09,-3.55e+08,-3.391e+09,1.259e+09,6.76e+08,1.259e+09,1.259e+09,1.871e+09,3e+08,2.656e+09,18,7.223e+09,5.2e+08,1.331e+09,-3.37e+08,5e+06,-1.86e+08,6.315e+09,-3e+06,1.782e+09,12,12,8,45,0,6.236e+09,8.3e+07,3.812e+09,3.307e+09,3.24e+08,5.4367e+10,4.589e+09,6.823e+09,1.5237e+10,3.913e+10,5.4367e+10,1.4945e+10,0,2012,2.6,484230769.231
"AEP","2013-12-31","Utilities","Columbus, Ohio",46.740002,49,2.333e+09,22900000,160800000,9,-3616400000,6.131e+09,9,1.88e+08,119200000,3.303e+09,6722300000,71,2.038e+09,1.1444e+10,1843100000,2983300000,2093300000,0,58300000,4.0997e+10,9.1e+07,55,8091200000,677700000,0,8.9e+08,1.423e+09,-112200000,117700000,1.6828e+10,2.229e+09,1e+06,0,3.17e+08,-161200000,4096200000,-438700000,-3817800000,1484200000,493700000,1480500000,1473900000,1.86e+09,226400000,2822500000,19,6.749e+09,4.86e+08,1.383e+09,-1.15e+08,115400000,-161200000,5.944e+09,14500000,1712500000,14,13,10,47,0,6.766e+09,83200000,3329800000,2.396e+09,3.53e+08,5.6414e+10,4.31e+09,6.112e+09,1.6085e+10,4.0329e+10,5.6414e+10,14813500000,0,2013,3.04,488223684.211
"AEP","2014-12-31","Utilities","Columbus, Ohio",60.720001,50,2.36e+09,-60300000,143500000,10,-4.13e+09,6203400000,8,257700000,100800000,3313300000,7685700000,56,2131300000,11918900000,2041800000,3270900000,2402900000,0,90200000,43635100000,52500000,53,8692900000,902600000,0,8.68e+08,1316600000,-152100000,162800000,1.6012e+10,2389900000,4300000,0,767400000,4.5e+07,4602400000,-150900000,-4405900000,1.638e+09,739900000,1633800000,1590500000,1835200000,0,3127400000,19,6857700000,6.83e+08,1668600000,-103100000,5700000,-123800000,6822600000,-21200000,1897600000,15,14,10,40,0,7406600000,73600000,3667900000,3.938e+09,385600000,59544600000,4478100000,7966600000,16820200000,42724400000,59544600000,16378600000,0,2014,3.34,490419161.677
"AEP","2015-12-31","Utilities","Columbus, Ohio",58.27,51,2.624e+09,200200000,163300000,11,-4.508e+09,6296500000,9,283700000,-38600000,3.324e+09,7433500000,57,2106600000,12802900000,2154700000,3496800000,2622900000,0,65300000,46133200000,52500000,55,9019700000,919600000,0,873900000,1339400000,-6e+07,87600000,17740900000,2428200000,13200000,0,393700000,13900000,4748700000,-661700000,-4.564e+09,2052300000,319200000,2047100000,1768600000,1640500000,0,3333500000,20,6890200000,4.22e+08,1765600000,-127100000,-7.8e+07,4e+06,6125900000,464200000,2009700000,16,15,12,38,0,8398300000,81600000,3676500000,2718900000,386800000,61683100000,4072400000,7108500000,17891700000,43791400000,61683100000,16453200000,0,NA,NA,NA
"AFL","2012-12-31","Financials","Columbus, Georgia",53.119999,52,3.858e+09,-1.99e+08,0,18,0,1.505e+09,NA,2.041e+09,0,6.7e+07,1.7074e+10,NA,9.658e+09,0,0,4.563e+09,4.302e+09,-1.53e+08,0,5.64e+08,0,33,8.29e+09,1.436e+09,0,2.61e+08,0,-1.7472e+10,1.2717e+10,1.0629e+10,1.1702e+11,0,0,2.622e+09,-2.08e+08,1.4952e+10,1.945e+09,-1.6952e+10,2.866e+09,3.49e+08,2.866e+09,2.866e+09,9.76e+08,0,4.302e+09,17,8.35e+08,0,0,2.715e+09,1.2e+07,5.2e+08,1.00629e+11,-7.81e+08,3.727e+09,17,27,11,NA,0,1.7387e+10,-8.6e+07,0,0,0,1.31094e+11,0,0,1.5978e+10,1.15116e+11,1.31094e+11,2.5364e+10,-5.696e+09,2012,6.14,466775244.3
"AFL","2013-12-31","Financials","Columbus, Georgia",66.800003,53,3.718e+09,-8e+06,0,22,0,1.644e+09,NA,2.543e+09,0,6.7e+07,1.5341e+10,NA,8.798e+09,0,0,5.109e+09,4.816e+09,-9e+07,0,4.81e+08,0,36,8.598e+09,1.658e+09,0,2.93e+08,0,-1.1056e+10,7.799e+09,1.0717e+10,1.06714e+11,0,0,2.49e+09,5.02e+08,1.0547e+10,1.136e+09,-1.1091e+10,3.158e+09,-3.99e+08,3.158e+09,3.158e+09,1.165e+09,0,4.816e+09,20,1.606e+09,0,0,-5.63e+08,6e+06,-3.5e+07,9.2252e+10,-3e+06,3.489e+09,20,33,13,NA,0,1.9885e+10,-7.25e+08,0,0,0,1.21307e+11,0,0,1.462e+10,1.06687e+11,1.21307e+11,2.3939e+10,-6.413e+09,2013,6.8,464411764.706
"AFL","2014-12-31","Financials","Columbus, Georgia",61.09,54,5.293e+09,-7e+06,0,16,0,1.711e+09,NA,4.658e+09,0,6.7e+07,1.4373e+10,NA,8.273e+09,0,0,4.808e+09,4.491e+09,-4.7e+07,0,4.29e+08,0,37,8.355e+09,1.54e+09,0,3.17e+08,0,-4.271e+09,3.737e+09,7.475e+09,1.03445e+11,0,0,1.668e+09,2.115e+09,6.55e+09,-1.47e+08,-4.241e+09,2.951e+09,-2.15e+08,2.951e+09,2.951e+09,8.42e+08,0,4.491e+09,20,2.12e+09,0,0,1.979e+09,1.6e+07,3e+07,8.8652e+10,8.4e+07,3.547e+09,20,24,13,NA,0,2.2156e+10,-1.177e+09,0,0,0,1.19767e+11,0,0,1.8347e+10,1.0142e+11,1.19767e+11,2.2728e+10,-7.566e+09,2014,6.54,451223241.59
"AFL","2015-12-31","Financials","Columbus, Georgia",59.900002,55,4.34e+09,1.47e+08,0,14,0,1.828e+09,NA,4.35e+09,0,6.7e+07,1.3049e+10,NA,8.511e+09,0,0,4.151e+09,3.862e+09,0,0,4.27e+08,0,37,7.823e+09,1.329e+09,0,2.89e+08,0,-4.811e+09,3.488e+09,5.952e+09,1.02315e+11,0,0,-1.8e+07,-3.08e+08,6.776e+09,-2.187e+09,-4.897e+09,2.533e+09,-1.4e+08,2.533e+09,2.533e+09,7.05e+08,0,3.862e+09,19,1.988e+09,0,0,6.25e+08,-2.34e+08,-8.6e+07,9.0296e+10,7.48e+08,3.672e+09,19,22,12,NA,0,2.4007e+10,-1.279e+09,0,0,0,1.18296e+11,0,0,1.7708e+10,1.00588e+11,1.18296e+11,2.0872e+10,-8.819e+09,2015,5.88,430782312.925
"AIG","2012-12-31","Financials","New York, New York",35.299999,56,0,3.085e+09,-6.768e+09,4,0,8.041e+10,NA,1.151e+09,0,4.766e+09,3.7745e+10,NA,2.5648e+10,0,7.349e+09,5.21e+09,2.891e+09,1.6e+07,0,0,0,47,3.3469e+10,-8.08e+08,0,2.319e+09,0,1.673e+10,-1.255e+09,4.85e+10,3.85706e+11,6.67e+08,3.34e+08,-2.489e+09,-2.6e+08,3.676e+09,-2.0564e+10,1.6612e+10,3.438e+09,-1.707e+09,3.438e+09,3.699e+09,3.9584e+10,0,2.891e+09,4,6.7736e+10,0,0,1.2574e+10,-5.075e+09,-1.18e+08,4.0113e+11,-7.496e+09,0,4,3,5,NA,0,1.4176e+10,-1.3e+10,2.1491e+10,0,2.8808e+10,5.48633e+11,0,0,9.8002e+10,4.50631e+11,5.48633e+11,7.1214e+10,-1.3924e+10,2012,NA,NA
"AIG","2013-12-31","Financials","New York, New York",51.049999,57,0,2.174e+09,-6.99e+08,9,0,8.0899e+10,NA,2.241e+09,0,4.766e+09,3.466e+10,NA,3.1361e+10,0,4.713e+09,1.151e+10,9.368e+09,-9.2e+07,0,0,0,50,3.4214e+10,3.6e+08,0,2.142e+09,0,7.049e+09,-4.37e+08,4.1693e+10,3.68917e+11,6.11e+08,3e+07,-8.962e+09,1.114e+09,5.865e+09,-1.1758e+10,7.099e+09,9.085e+09,-2.434e+09,9.085e+09,9.008e+09,3.6768e+10,0,9.368e+09,14,8.0425e+10,0,0,6.36e+09,-1.905e+09,5e+07,3.98525e+11,-7.243e+09,0,14,9,13,NA,0,2.2965e+10,-5.97e+08,2.2005e+10,0,2.1617e+10,5.41329e+11,0,0,1.0047e+11,4.40859e+11,5.41329e+11,6.8874e+10,-1.452e+10,2013,6.16,1474837662.34
"AIG","2014-12-31","Financials","New York, New York",56.009998,58,0,2.692e+09,-8.5e+07,7,0,8.0958e+10,NA,1.758e+09,0,4.766e+09,3.3611e+10,NA,2.9166e+10,0,4.448e+09,1.2219e+10,1.0501e+10,-7.4e+07,0,0,0,48,3.0795e+10,2.927e+09,0,1.718e+09,0,1.4406e+10,2.19e+09,3.1217e+10,3.47235e+11,3.74e+08,0,-9.473e+09,-5.71e+08,5.007e+09,-1.9788e+10,1.4284e+10,7.529e+09,-2.652e+09,7.529e+09,7.574e+09,3.399e+10,0,1.0501e+10,16,9.2189e+10,0,0,1.0617e+10,-4.701e+09,-1.22e+08,3.77092e+11,-9.195e+09,0,16,10,12,NA,0,2.9775e+10,-4.902e+09,1.8491e+10,0,1.1243e+10,5.15581e+11,0,0,1.06898e+11,4.08683e+11,5.15581e+11,6.4406e+10,-1.9218e+10,2014,5.27,1428652751.42
"AIG","2015-12-31","Financials","New York, New York",61.970001,59,0,1.455e+09,-7.67e+08,2,0,8.151e+10,NA,1.629e+09,0,4.766e+09,3.6581e+10,NA,3.1509e+10,0,4.629e+09,4.562e+09,3.281e+09,-3.9e+07,0,0,0,37,2.1746e+10,1.059e+09,0,1.281e+09,0,8.514e+09,5.48e+08,2.935e+10,3.30845e+11,5.52e+08,0,-2.938e+09,-1.29e+08,2.877e+09,-1.1429e+10,8.462e+09,2.196e+09,1.53e+08,2.196e+09,2.222e+09,3.1864e+10,0,3.281e+09,6,9.0964e+10,0,0,2.537e+09,3.228e+09,-5.2e+07,3.77383e+11,-6.13e+09,0,6,4,4,NA,0,3.0943e+10,-1.0691e+10,1.6417e+10,0,1.0132e+10,4.96943e+11,0,0,8.9658e+10,4.07285e+11,4.96943e+11,5.8327e+10,-3.0098e+10,2015,1.69,1299408284.02
"AIV","2012-12-31","Real Estate","Denver, Colorado",27.059999,60,344358000,30716000,30743000,14,-359926000,3712684000,NA,229998000,0,1456000,386355000,NA,0,127561000,330217000,209759000,-19614000,0,0,5234961000,0,60,572156000,-858000,0,229373000,0,8306000,-67138000,0,0,239469000,80046000,-204539000,-6653000,316827000,-435147000,111667000,132456000,-172329000,82146000,-18756000,102897000,6235000,179016000,19,543778000,0,0,-3542000,-17074000,455469000,281438000,0,325173000,2,2,14,NA,0,-2863287000,-14660000,61732000,4413083000,0,6401380000,0,0,915425000,5485955000,6401380000,958511000,0,2012,0.61,217140983.607
"AIV","2013-12-31","Real Estate","Denver, Colorado",25.91,61,330756000,4592000,20666000,21,-401629000,3701339000,NA,182788000,0,1459000,380051000,NA,0,107775000,296825000,269685000,32637000,0,0,5391209000,0,61,594002000,-1959000,0,237048000,0,-116098000,-28541000,0,0,205287000,79953000,-188911000,-28662000,325596000,-419450000,65192000,207290000,-185105000,203673000,34596000,0,0,249019000,26,505416000,0,0,-4602000,-8135000,572056000,0,0,291910000,3,3,21,NA,0,-2798853000,-15782000,53073000,4388185000,0,6079413000,0,0,967457000,5111956000,6079413000,974053000,0,2013,1.4,148064285.714
"AIV","2014-12-31","Real Estate","Denver, Colorado",37.150002,62,320996000,9039000,6049000,25,-651365000,3696143000,NA,120416000,0,1464000,380964000,NA,0,81882000,286422000,268399000,47428000,0,0,5472779000,0,61,603399000,-20047000,0,220971000,0,26315000,-29895000,0,0,214370000,87937000,-263166000,-26780000,321424000,-361882000,13678000,309249000,-300253000,300220000,67475000,0,1820000,262350000,27,476727000,0,0,-6456000,-4472000,630249000,28969000,0,282608000,5,4,31,NA,0,-2649542000,114803000,56621000,4135139000,0,6097028000,0,0,1227735000,4869293000,6097028000,984363000,0,2014,2.06,150120873.786
"AIV","2015-12-31","Real Estate","Denver, Colorado",40.029999,63,355098000,619000,7336000,15,-536627000,4064659000,NA,137745000,0,1563000,365248000,NA,0,64052000,311487000,263551000,63866000,0,0,5529461000,0,63,616062000,-27524000,0,199685000,0,-429000,-22334000,0,0,141514000,87926000,-247022000,21818000,359891000,-167176000,-170897000,248710000,-201864000,235966000,91390000,0,0,256215000,26,473918000,0,0,-6040000,-7152000,359494000,53000,0,306301000,7,4,25,NA,0,-2596917000,339580000,53546000,3873160000,0,6144194000,0,0,1622391000,4521803000,6144194000,981310000,0,2015,1.52,163625000
"AIZ","2013-12-31","Financials","New York, New York",66.370003,64,1901799000,259904000,0,10,-52326000,3087533000,NA,1717184000,-34682000,1482000,6709936000,NA,3128931000,0,124851000,867434000,789699000,-23742000,0,253630000,784561000,26,2337721000,300792000,354636000,77735000,0,-334289000,609638000,1821828000,13918746000,0,0,664951000,807780000,1027561000,196699000,-392738000,488907000,-19777000,488907000,488907000,6832305000,0,789699000,9,2254238000,0,0,426830000,-1112000,-6123000,21169309000,-401280000,1470287000,9,16,5,NA,0,4415875000,-393012000,0,95206000,470458000,29714689000,0,0,4833479000,24881210000,29714689000,9047657000,-3098241000,2013,6.38,76631191.2226
"AIZ","2014-12-31","Financials","New York, New York",68.43,65,2832604000,-1037596000,0,9,-83603000,3131274000,NA,1318656000,-85742000,1490000,8093563000,NA,2957740000,0,133723000,802532000,744137000,-28126000,0,277645000,841239000,22,2288090000,273230000,381960000,58395000,0,136941000,1159016000,1403329000,13925074000,0,0,-467330000,-398528000,393816000,-776199000,63889000,470907000,-24236000,470907000,470907000,8715347000,0,744137000,7,2799559000,0,0,555767000,-16191000,10551000,22206329000,-222256000,1485558000,7,14,5,NA,0,4809287000,-215183000,0,95986000,345246000,31562466000,0,0,5181307000,26381159000,31562466000,10381653000,-3316511000,2014,6.52,72225000
"AIZ","2015-12-31","Financials","New York, New York",80.540001,66,2182538000,-93895000,0,3,-114896000,3148409000,NA,1288305000,-27269000,1497000,8666624000,NA,3150934000,0,124117000,256297000,201181000,-56231000,0,298414000,833512000,16,1658870000,59626000,277163000,55116000,0,236527000,294043000,1391801000,12615565000,0,0,0,-30351000,254572000,-487127000,264293000,141555000,-15593000,141555000,141555000,8755296000,0,201181000,2,2308263000,0,0,118549000,-100053000,142662000,22070824000,-168386000,1402573000,2,4,1,NA,0,4856674000,-292906000,0,0,508950000,30036402000,0,0,4523967000,25512435000,30036402000,10325494000,-3601162000,2015,2.08,68055288.4615
"AJG","2013-12-31","Financials","Itasca, Illinois",46.93,68,2525300000,-91300000,0,13,-93600000,1358100000,NA,1325500000,0,133600000,0,NA,279800000,0,197600000,341100000,2.91e+08,-4800000,0,160400000,2145200000,100,3179600000,6400000,1078800000,50100000,0,0,161300000,2979700000,0,0,0,601500000,-4e+06,372500000,4.8e+08,-851700000,268600000,17600000,268600000,284600000,1288800000,0,2.91e+08,9,5.82e+08,0,0,-2600000,7500000,-758100000,794200000,-181300000,1153500000,9,14,8,NA,0,596400000,53600000,1.685e+09,630500000,0,6860500000,0,0,2085500000,4.775e+09,6860500000,3179600000,0,2013,2.08,129134615.385
"AJG","2014-12-31","Financials","Itasca, Illinois",47.080002,69,3.247e+09,69300000,0,9,-81500000,2649400000,NA,1.682e+09,0,164600000,0,NA,392600000,0,281800000,380500000,291500000,27900000,0,195400000,3449600000,100,4626500000,-3.6e+07,1.776e+09,8.9e+07,0,0,256500000,4748300000,0,75700000,0,8.17e+08,16300000,436600000,1563500000,-2011700000,303400000,-136900000,303400000,327500000,1462500000,0,291500000,6,1051900000,0,0,-260600000,6900000,-1930200000,1192900000,-361600000,2078400000,6,9,7,NA,0,6.76e+08,962700000,2167600000,1.4e+08,0,1.001e+10,0,0,3229400000,6780600000,1.001e+10,4626500000,0,2014,1.98,153232323.232
"AJG","2015-12-31","Financials","Itasca, Illinois",40.939999,70,3689800000,-258900000,0,10,-9.9e+07,3209400000,NA,1892500000,0,176900000,0,NA,643500000,0,356900000,396500000,293500000,-15100000,0,2.49e+08,3662900000,100,5392400000,-95600000,1698800000,1.03e+08,0,0,605900000,4948800000,0,49900000,0,78900000,1.66e+08,652600000,-9900000,-461600000,356800000,-109400000,356800000,389100000,1.734e+09,0,293500000,5,1029800000,0,0,-522500000,5300000,-362600000,1215800000,-3.31e+08,2.567e+09,5,8,7,NA,0,774500000,163400000,2428900000,2.45e+08,0,10910500000,0,0,3638300000,7272200000,10910500000,5392400000,0,2015,2.07,172367149.758
"AKAM","2012-12-31","Information Technology","Cambridge, Massachusetts",40.91,72,176378000,-2108000,7104000,9,-166773000,5195543000,216,201989000,0,2015000,529900000,359,21427000,2565000,204163000,321591000,321591000,-89000,0,345091000,723701000,61,844047000,117602000,84554000,0,0,-222277000,59946000,0,657659000,0,0,0,-357208000,530020000,-108029000,-779110000,203989000,61438000,203989000,203989000,239199000,406000,314487000,23,39811000,51604000,26566000,-1640000,-34690000,-390060000,49364000,2592000,20962000,23,14,15,359,74744000,-2225702000,-96354000,433448000,0,235592000,2600627000,728384000,202944000,2345754000,254873000,2600627000,1373947000,-624462000,2012,1.15,177381739.13
"AKAM","2013-12-31","Information Technology","Cambridge, Massachusetts",47.18,73,224095000,-67184000,5586000,11,-187964000,4561929000,256,333891000,0,1808000,511087000,391,2325000,7936000,184431000,419554000,419554000,-3655000,0,450287000,757368000,68,1066835000,126067000,77429000,0,0,-19750000,52080000,0,573026000,0,0,0,131902000,563908000,-115243000,-313108000,293487000,101602000,293487000,293487000,293722000,1843000,413968000,26,67536000,62096000,39071000,-2091000,-41332000,-105394000,57152000,-508000,21547000,27,16,19,391,93879000,-1932215000,-96712000,535598000,0,340005000,2957685000,1029714000,263166000,2629431000,328254000,2957685000,1577922000,0,2013,1.65,177870909.091
"AKAM","2014-12-31","Information Technology","Cambridge, Massachusetts",62.959999,74,282098000,-58397000,5720000,11,-207159000,4559430000,227,238650000,0,1783000,610943000,378,1955000,43128000,262869000,495239000,479776000,-10532000,0,601591000,1051294000,69,1352931000,145828000,132412000,15463000,0,-479392000,101721000,604851000,869992000,0,0,660873000,-95241000,658070000,436027000,-1178806000,333948000,56443000,333948000,333948000,375282000,1189000,489519000,25,81747000,128981000,51913000,-17611000,-52224000,-492255000,74221000,-38514000,32057000,24,16,17,378,125286000,-1598267000,-103568000,704880000,0,519642000,4001546000,1262555000,334011000,2945335000,1056211000,4001546000,1963874000,0,2014,1.87,178581818.182
"AKAM","2015-12-31","Information Technology","Cambridge, Massachusetts",52.630001,75,278148000,-56247000,8999000,10,-311676000,4437420000,225,289473000,0,1772000,725620000,377,4700000,17051000,318088000,475149000,456624000,-10036000,0,753180000,1150244000,67,1471828000,135218000,156095000,18525000,0,153060000,54503000,624288000,774674000,0,0,0,50823000,764151000,-267728000,-435564000,321406000,107278000,321406000,321406000,380399000,767000,466150000,21,95844000,123228000,54292000,-41453000,-56214000,-276948000,93268000,19123000,27067000,21,15,15,377,148591000,-1276861000,-240815000,829253000,0,460088000,4187925000,1253188000,332440000,3120878000,1067047000,4187925000,2197448000,0,2015,1.8,178558888.889
"ALB","2012-12-31","Materials","Baton Rouge, Louisiana",62.119999,76,372309000,-25992000,1229000,17,-280873000,2761000,124,477696000,7364000,889000,1620311000,366,0,63368000,99020000,401012000,368212000,-2031000,38067000,1296571000,276966000,36,898843000,80433000,94464000,32800000,428145000,-26574000,-9492000,686588000,207141000,98410000,0,-14390000,8280000,488766000,-177294000,-301161000,311536000,90425000,311536000,325846000,422817000,111685000,399783000,16,154836000,78655000,0,85264000,-9124000,6286000,370318000,-2686000,0,15,20,12,254,78919000,1744684000,-42427000,308456000,12700000,0,3437291000,1407313000,385009000,1833598000,1603693000,3437291000,2519154000,0,2012,3.49,89265329.5129
"ALB","2013-12-31","Materials","Baton Rouge, Louisiana",63.389999,77,411809000,-65906000,-6674000,25,-155346000,9957000,109,477239000,-1810000,801000,1543799000,340,0,129188000,107370000,570001000,538442000,12472000,31729000,1357069000,284203000,36,850471000,134445000,88203000,31559000,436049000,169000,31452000,1054310000,212178000,115415000,0,-18733000,-457000,432859000,-288046000,-157742000,413171000,-88016000,413171000,435726000,491958000,33361000,576675000,24,160229000,77669000,0,116245000,-6149000,-2565000,222160000,9935000,0,22,33,17,240,82246000,1500358000,-576745000,158189000,24554000,0,3584797000,1482915000,436363000,1627361000,1957436000,3584797000,2394270000,0,2013,4.93,83807505.071
"ALB","2014-12-31","Materials","Baton Rouge, Louisiana",60.130001,78,428790000,36221000,-16761000,10,-110576000,10447000,218,2489768000,-6486000,780000,1674700000,294,0,56884000,103572000,254537000,213179000,-43276000,35742000,1231868000,243262000,32,770848000,18484000,44125000,41358000,358361000,-40275000,21616000,2223035000,194042000,129170000,0,1882180000,2012529000,492609000,1609329000,-46133000,133316000,164228000,133316000,230437000,434635000,56105000,271298000,11,160956000,66086000,0,-62413000,-3284000,104718000,314663000,12552000,0,9,16,5,262,88310000,1410651000,-147287000,355135000,711096000,0,5223103000,3348850000,1139886000,1359465000,3863638000,5223103000,2445548000,0,2014,1.69,78885207.1006
"ALB","2015-12-31","Materials","Baton Rouge, Louisiana",56.009998,79,810634000,-8788000,48474000,10,-227649000,2059151000,13,213734000,27649000,1122000,2454463000,113,0,736317000,260076000,490909000,358187000,2154000,30999000,2484738000,2893811000,33,1196872000,29122000,1733047000,132722000,508728000,3154000,-73151000,3174674000,455417000,146921000,0,-376241000,-2276034000,360689000,-478325000,-2160552000,334906000,-160791000,334906000,360064000,632705000,139292000,442435000,12,216998000,475836000,128706000,-421288000,-5431000,-1936057000,686025000,-44370000,0,10,11,9,82,102871000,1615407000,-4267000,512274000,677345000,0,9615014000,1831003000,1616685000,3254392000,6360622000,9615014000,3651335000,0,2015,3.01,111264451.827
"ALK","2012-12-31","Industrials","Seattle, Washington",21.545,80,8.06e+08,9e+06,2.8e+07,22,-5.18e+08,6.6e+08,87,1.74e+08,0,7e+07,2.319e+09,116,0,8.89e+08,2.64e+08,5.6e+08,5.14e+08,0,0,3.609e+09,0,50,2.338e+09,1.98e+08,0,4.6e+07,5.8e+07,-8.2e+07,3.5e+07,8.71e+08,3.9e+07,0,0,-2.75e+08,2e+07,7.53e+08,-8.8e+07,-6.45e+08,3.16e+08,1e+07,3.16e+08,3.16e+08,2.78e+08,0,5.32e+08,11,1.2e+08,1.23e+08,5.34e+08,-4.36e+08,2.16e+08,-4.5e+07,8.23e+08,1.19e+08,2.64e+08,11,36,7,112,0,1.127e+09,-2.9e+07,1.542e+09,1.61e+08,1.13e+09,5.505e+09,1.737e+09,1.501e+09,1.421e+09,4.084e+09,5.505e+09,4.657e+09,0,2012,4.47,70693512.3043
"ALK","2013-12-31","Industrials","Seattle, Washington",36.6850015,81,8.99e+08,-1.9e+07,1.3e+07,25,-5.66e+08,6.06e+08,84,8e+07,0,1e+06,2.355e+09,112,0,1.044e+09,2.7e+08,8.51e+08,8.16e+08,0,0,3.893e+09,0,54,2.801e+09,3.08e+08,0,3.5e+07,6e+07,-1.29e+08,8.8e+07,7.54e+08,0,0,0,-1.61e+08,-4.2e+07,9.81e+08,-3.25e+08,-6.98e+08,5.08e+08,-1.6e+08,5.08e+08,5.08e+08,2.65e+08,0,8.38e+08,16,1.83e+08,1.07e+08,5.64e+08,-1.83e+08,2.3e+07,-3e+06,4.31e+08,2.94e+08,2.7e+08,16,40,10,108,0,1.607e+09,-1.59e+08,1.693e+09,1.17e+08,1.25e+09,5.838e+09,1.762e+09,1.58e+09,2.029e+09,3.809e+09,5.838e+09,5.156e+09,-2e+06,2013,7.26,69972451.7906
